,id,text
8401,1.2548316274627584e+18,Get $7 off your first order on Uber Eats with my code: eats-ayoy84ui. https://t.co/CS3aq3xrvm #UberEats #uber #MondayMorning
8410,1.2548317021465068e+18,EARN $15 IN UBER OR LYFT CREDIT AND CASHBACK ON EVERY RIDE WITH THE FREEBIRD APP. JUST ENTER THIS PROMO CODE INTO THE FREEBIRD APP “k324d” AND ORDER UBER/LYFT THROUGH FREEBIRD. DOWNLOAD HERE https://t.co/AsIoTI7xUJ  #uberpromocode #lyftpromocode #ubercode #uber #lyft
8417,1.2548318567527547e+18,@uberlyftdrivers We turn off UberX/pool and it randomly turns itself back on all the time. Lol
8418,1.2548318738695086e+18,@TeamsterDoug @LorenaSGonzalez @Uber @lyft @DoorDash @Postmates #California HAS not and will NOT pay ONE single Uber driver out of ITS Ui trust. PUA money is coming from Federal NOT State funds. MAYBE the Union-STATE shouldn't have used a 2008 Fed ui loan 2 replenish public pensions b4 NOW asking 4 ANOTHER Fed loan likely 4 the same purpose.
8423,1.2548319215420047e+18,"RT @uberlyftdrivers: @DriversAmerican @NTXProDriver @businessinsider @Uber The timeline is WAY OFF!

We have seen Uber drop the ball at eve…"
8439,1.254832300363264e+18,RT @_radd009: @Uber_Support my driver did not end the ride after i was dropped off!! I was supposed to pay 41.62 &amp; i was just charged 122.0…
8441,1.2548323168091832e+18,RT @UberFacts: Spot-On History Memes That You Didn’t Learn in School https://t.co/QrAV5gvVkN
8450,1.2548324524319457e+18,RT @mwilson011874: @Uber @Uber_Support Uber will keep your money as long as they want. Uber lies #Uberlie about your money they ow you.
8451,1.25483246163413e+18,"@uberlyftdrivers @DriversAmerican @NTXProDriver @businessinsider @Uber Scuber, minus the COVID pandemic, is this still a real thing?"
8453,1.2548324893586473e+18,"@Mugenc4s @chirpytel @Uber Just one example, of which there are many! One of your golden boy heroes @Jeremy_Hunt ?"
8454,1.2548325477768233e+18,"#gofundme #uber #lyft #CoronavirusPandemic #COVID19 
I'm raising money for Funding for Bills. Click to Donate https://t.co/UATbQpgWwy"
8458,1.2548325958771917e+18,RT @UberEats: Subscribe for $0 Delivery Fee and 5% off every order of $15 or more. Uber will donate $1 to the National Restaurant Employee…
8459,1.2548326268185723e+18,@uber_foods People pay between £700-£2000 a week to have a relative in a care home of which the majority are privately owned. Shouldn’t you be aiming this question at the owners who should provide their staff with appropriate PPE?  Im with Will on this one.
8471,1.2548329011302769e+18,@Mugenc4s @Uber @TfLTPH can’t touch the untouchable
8500,1.2548333192268595e+18,RT @UberFacts: Essential Skills and a Genuine Life-Saver You Can Learn from YouTube Videos https://t.co/mkTjix8Fi0
8515,1.254833469114454e+18,"@Mugenc4s @marc_laz @Uber Good, crime number?"
8516,1.254833476307759e+18,@Uber_Support I sent it!
8523,1.2548336931363103e+18,"My fellow Torontonian + boss showing the world that @Uber is more than just a ride sharing app. 

Again, “thank you for not riding with us” #COVID19 

cc: @andrewgordonmac 🙏🏾 https://t.co/nnzMpF8hIU"
8531,1.25483396575787e+18,What do #Netflix #Apple #Uber and #Amazon have in common? An exceptional customer experience. Exceptional customer experiences are the expectation in 2020 https://t.co/pzwdAtK6LO #growth #entrepreneur #startup #marketing #management #digitaltransformation #strategy #cx
8539,1.254834049413075e+18,@BrontosaurusBu1 @walden4pa53 @FAIRImmigration @Uber You're definitly a bot. Can't imagine a human being this stupid.
8546,1.2548341421911572e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
8562,1.254834417467523e+18,"@Uber_Support @UberEats I just had a driver leave my order at an address that was not mine, curse at me, and threaten that ""I'm a dumb bitch and they spit in my food and have COVID-19 and I better tip"". I need something done about this. That driver needs to be held accountable."
8564,1.254834430440616e+18,I will be opting out of the New UberMedics option. Provide extra for the same money. No thanks #UberMedics #Uber #London @UberUK
8565,1.2548344635587666e+18,RT @UberSlutMother: Ahh the #GoodOldDays of being an #Uber driving slut...  Seems so long ago 😰 https://t.co/RGcsaXzOv8
8574,1.2548346128592568e+18,@Uber_Support I want my money back &amp; him fired immediately!
8599,1.2548349632640328e+18,@Mugenc4s @chirpytel @Uber Over to you @TfLTPH
8601,1.2548349941886157e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
8602,1.2548350202224968e+18,"@Uber_Canada The system gives error when we accept the order , what should we do?"
8650,1.254835646713258e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
8651,1.2548356564775485e+18,"RT @nicolesilver_: @Uber_Support @UberEats I just had a driver leave my order at an address that was not mine, curse at me, and threaten th…"
8681,1.2548361888899768e+18,@LIBGyal @brushyourteeth5 Really though stop using Uber Eats until they do. They charge the restaurants so much that theyd rather not have Uber Eats at their restaurant and then Uber Eats overcharges the customer AND THEN steals money from the driver. ACTUALLY STEALS. @UberEats is fucking garbage.
8684,1.2548362622022164e+18,RT @UberEats: Subscribe for $0 Delivery Fee and 5% off every order of $15 or more. Uber will donate $1 to the National Restaurant Employee…
8701,1.2548364302468014e+18,"@Uber_Support hi, please check your dm -- just replied, ty"
8711,1.2548365299623772e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
8719,1.2548366785749484e+18,@Uber_Support I sent the DM
8727,1.2548367838394245e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
8731,1.2548368168945213e+18,It’s gonna be a good day even tho this driver is sucking on a candy like a *uc*ing annoying human @Uber
8732,1.254836822393467e+18,Still upset y’all charged me $99 for a $33 dollar ride @Uber
8745,1.2548369804010742e+18,"RT @24k: COs @Hyundai 🚙 + @Uber 🚗 https://t.co/9cCclBFCl9 Are Innovating With #Aviation 🚁 &amp; On Demand 📱 Transpo. Prior to the outbreak, lim…"
8747,1.254837043487785e+18,https://t.co/cG4ZZ3g0gb  you can be making this much after using my referral link #coronavirus #money #lockdownhustle #mondaythoughts #instacart #uber #getmoney https://t.co/3q1HvEIHqF
8751,1.2548370590948106e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
8760,1.2548371879647805e+18,"@Uber_Support why haven't anyone contacted me about coronavirus financial support? I reach out to @Uber_Support at least twice a week since March. 

@Lawyer would you all please give me some assistance or guidance on a failure to pay?"
8761,1.2548371906784133e+18,"Hey @Uber_Support is there a reason that I can't log in to the app because ""my credentials don't exist"" but yet you're requiring me to do that to upload my drivers license?"
8773,1.2548374080900547e+18,"@PussyLewd @UberEats There was an option where you could save a delivery fee by sharing a delivery driver headed to the same restaurant, like a carpool but for food. 

I liked saving that money on fees so I can tip the drivers. They have a much smaller cash cushion than Uber Inc."
8776,1.2548374551545487e+18,"RT @jchatterleyCNN: ""Thank you for not riding with us,"" says @Uber, as the firm adapts to the new #covid19 reality. SVP @andrewgordonmac ta…"
8778,1.254837463832359e+18,RT @RLRottman: I'm not driving for @Uber and @lyft during the #COVIT19 pandemic because I can't get the proper PPE. Give me an M50 mask and…
8789,1.2548376237278003e+18,Thanks for getting me my refund @Uber!
8792,1.2548376518170092e+18,@Uber_Support hi I’ve got a problem with my gift voucher not working?
8804,1.2548377821843292e+18,RT @Tester86185962: @Kev_Thom76 @Anthony23Bryant @Uber_Support Oh well https://t.co/gprw7HqCmx
8807,1.2548379039576596e+18,@samgoodacre @UberEats I keep getting Uber eats deals for Ukraine. Also works well 😂
8813,1.2548380090249175e+18,"@CabbieOO7 @UberUK What, but you're an Uber partner 😂"
8826,1.2552210744485274e+18,@JoeLarsenDrums @jchatterleyCNN @Uber @andrewgordonmac Same here https://t.co/W3kVzCygPy
8842,1.2552211624995471e+18,"@comcast / @Xfinity
My ADMIN URL is HACKED
@MyCCITweets
#ConsolidatedCommunications #KoryBaker #Periscope @JRosenworcel @KamalaHarris #WomensMarch @womensmarch  #firefighters  #ACLU #sffd @CapitalOne @IRSnews  @SocialSecurity @TheSSAOIG @NationalGuard @usnavy  @Uber @DIRECTV @ATT https://t.co/QeMe95cGqB"
8862,1.2552215290985513e+18,Cannot believe how poor @Uber customer services is. Terrible service. Avoid! @lyft is now my favourite
8868,1.2552215956914586e+18,RT @UberSucks7: @Uber @Uber_Support @Uber_Canada so someone charged my card twice you guys took over a month to figure out who it was and I…
8872,1.2552216246951485e+18,RT @phuckfaaame: Me and this uber driver pulled over #sneekpeek #onlyfans #ubereverywhere https://t.co/uTUgYpDTNv
8875,1.2552216722837135e+18,@Uber @UberEats @Uber_Support Highly disappointed... yesterday my ubereats order not only had an item stolen by ur driver but also there’s an attempt to open the meal box... 😑#Disgusting #COVID19 #UberEats #uber
8890,1.255221770065453e+18,"@SuperWoman26245 @comcast @Xfinity @MyCCITweets @JRosenworcel @KamalaHarris @womensmarch @CapitalOne @IRSnews @SocialSecurity @TheSSAOIG @NationalGuard @USNavy @Uber @DIRECTV @ATT use #CyberSecurity hashtag and #CyberAttack #Hacked 

please help"
8898,1.2552218111738266e+18,"Toronto bakery gets rid of Uber Eats after losing $6,000 in one day #UberEats  https://t.co/j3cpVrLNRv"
8906,1.2552218849893786e+18,A 14 year old girl was picked up by an @Uber driver around 2 am on Saturday. You guys are doing nothing to help her family find her. It’s Tuesday. You’re withholding some vital information that could help her family find her. Disgusting and a horrible look for your company
8908,1.2552219053066322e+18,"@Uber_Anne No forget that, play The Forest with me. It's like Minecraft but with cannibals and mutants instead of zombies and creepers."
8913,1.255221940744323e+18,New @Uber advert 🌈👏
8918,1.2552219876407747e+18,EARN $15 IN UBER OR LYFT CREDIT AND CASHBACK ON EVERY RIDE WITH THE FREEBIRD APP. JUST ENTER THIS PROMO CODE INTO THE FREEBIRD APP “k324d” AND ORDER UBER/LYFT THROUGH FREEBIRD. DOWNLOAD HERE https://t.co/JV5ziGog4J  #uberpromocode #lyftpromocode #ubercode #uber #lyft
8921,1.255222025116881e+18,Love the new @Uber TV ad 📺 👏🏻
8924,1.2552220505511035e+18,Get $7 off your first order on Uber Eats with my code: eats-ayoy84ui. https://t.co/bf1Ccyg6dz #UberEats #uber #TuesdayMorning
8930,1.2552220803685212e+18,#mylifeinpictures day 7/7 . First craigslist purchase. Much heavier than it looks. Thx to @harrisonjohnson 💪🏼 and @Uber for your A+ XL drivers. https://t.co/K9YhMeH0vP
8947,1.2552223149181952e+18,What a brilliant commercial from @Uber Fantastic
8968,1.2552225480208138e+18,@Uber_Support I tried the help online and did not fix the issue I need a customer service number
8971,1.2552225980253348e+18,"@Uber_Support I don’t have one, I am enquiring if the Uber for business service is available in Vancouver yet that’s all"
8977,1.2552226540191744e+18,RT @bubblytta: @Uber @UberEats @Uber_Support Highly disappointed... yesterday my ubereats order not only had an item stolen by ur driver bu…
8994,1.2552227536004506e+18,@SanFranAnt @lyft @Uber Did you have to provide your 1099?
9001,1.2552228113056154e+18,"Just seen an ad for uber. They showed animals, kids, a pregnant woman, people doing exercise, on their laptops, trimming beards, everything except the wanking cab driver! @Uber"
9004,1.2552228395543224e+18,@Uber_Support I am having a problem with my rewards and level points
9018,1.2552229215655567e+18,"Yikes - ""@Uber discusses plan to lay off about 20% of employees"" via @theinformation https://t.co/3ttPw5UMTY"
9022,1.2552229439084954e+18,"I've just seen the @UberUK lockdown TV commercial, and I have to say, I love it.

""Thank you for not riding with Uber""

Fair play 👏🏽

https://t.co/FxJoNKLHkt"
9049,1.2552231040428646e+18,RT @UberFacts: The Most Accurate English Speakers Can Pronounce Every Single Word in This Poem From 100 Years Ago https://t.co/d3MVemUxCy
9061,1.2552231523612508e+18,@veenadubal @lyft @Uber No. Just had to provide NET earnings. No documents had to be submitted today. The only option for us was “Taxi driver” lol
9072,1.255223203619799e+18,"RT @PeterSchorschFL: Yikes - ""@Uber discusses plan to lay off about 20% of employees"" via @theinformation https://t.co/3ttPw5UMTY"
9091,1.2552232913270088e+18,Try sharing with a tag of Uber #findNai_li #uber she is missing! Please help by retweeting. She has been missing for several days. She has been last seen at her grandmas house in south Sacramento. She took an Uber. @GoodDaySac @FOX40 @kcranews @sacsheriff @ChooseCRC https://t.co/M4jeG0UEZS
9140,1.2552236003087647e+18,RT @AnnaPeppermint: Try sharing with a tag of Uber #findNai_li #uber she is missing! Please help by retweeting. She has been missing for se…
9154,1.2552237138402058e+18,@jchatterleyCNN @dkhos @Uber @andrewgordonmac They believe their own BS.
9172,1.2552238772040868e+18,RT @TeamsterDoug: Every #Teamster employer pays for unemployment insurance. How much are @Uber @Lyft @DoorDash @Postmates and trucking brok…
9175,1.2552238901142364e+18,Your @Uber is outside... https://t.co/3LK6n0UdCS
9248,1.2552245310793646e+18,RT @MarthasTableorg: We’re proud to be partnering with @UberEats to deliver meals and Uber Eats delivery to seniors who are self-isolating.…
9267,1.255224703083561e+18,@Mugenc4s @Uber The real uber wanker
9271,1.2552247359627182e+18,@Uber_Anne these are world-class
9274,1.255224758372905e+18,"The @Uber team define business for good, ordering thousands of masks made by township enterprise partners, putting incomes into communities hit hard by job losses. Saying @Yes4YouthZA to protect their team, SA’s people &amp; grow a stronger country out of crisis. HT to @justinspratt https://t.co/jRqeEpogNF"
9287,1.2552249384678564e+18,"RT @TashmiaI: The @Uber team define business for good, ordering thousands of masks made by township enterprise partners, putting incomes in…"
9312,1.2552251606443868e+18,"@Uber_Support i got the ubereats pass free trail and i want to cancel, only problem is that i got a new phone and switched over and now I cannot remember the number i used for that account. I can only log in my old account i forgot i had"
9313,1.2552251781094154e+18,@Uber__Ghost @BBQsnob Yeah I got a lawyer here that disagrees with you. Think that’s kind of how your industry works. Looking for a “Supreme Court judge here....not a constitutional right” tweet now.
9314,1.2552251831174226e+18,"RT @_Muslimah_: @Uber_Support i got the ubereats pass free trail and i want to cancel, only problem is that i got a new phone and switched…"
9321,1.255225268731609e+18,"@JoanneG26986958 @davecraige @jchatterleyCNN @Uber @andrewgordonmac Uber set the fare, sign up the customer, set the route, collect the fare, pay the driver, run the rating system, deactivate, deal with complaints &amp; can change the contract at whim. How does the driver grow the biz if he’s self employed? He can’t bc he’s really an employee."
9325,1.2552253093618237e+18,"@HendonGooner @Uber Saw another dirty sod on here bashing the bishop at a bus stop!

I mean can't they wait till they get home😂"
9329,1.2552253327744287e+18,WEBINAR ALERT! How digital innovation helps Uber go beyond ride-sharing in difficult times https://t.co/h2BgjP0VwR via @phocuswire w/ @Uber @DocuSign and @salesforce
9340,1.255225387682091e+18,RT @UberFacts: Pastry Chef Turns Desserts Into Tiny Worlds That You Have to See to Believe https://t.co/lIwR9wp1GX
9354,1.2552255117118177e+18,@SniersMoregut @Uber And surprising
9355,1.2552255148156232e+18,RT @UberFacts: Pastry Chef Turns Desserts Into Tiny Worlds That You Have to See to Believe https://t.co/lIwR9wp1GX
9375,1.2552256504845967e+18,@Uber_Anne eh they're the only designs that are any good anyways.
9385,1.255225771414696e+18,@AlpLevant @Uber @JustEatUK @StarbucksUK That's shop sailed long ago mate people just want stuff straight away now My these big companies offer  this sadly look at Amazon cleaning up while everyone's on lock down
9390,1.2552258321188536e+18,"@UberEats I had uber credits but it wasnt applied to my order even if i pressed ""apply"" pls help. it charged my card the full amount"
9403,1.25522601436971e+18,@TashmiaI @Uber @Yes4YouthZA @justinspratt Awesome work.
9418,1.2552260927109612e+18,@bottomlecter @UberEats @Uber_Support Trust he will be dealt with.
9431,1.255226224760234e+18,"@RachelBActor @UberUK Uber drivers are self-employed, no furloughing allowed.
Uber bosses will take a small hit on commission, that's it."
9444,1.2552263332794204e+18,RT @UberFacts: The Most Accurate English Speakers Can Pronounce Every Single Word in This Poem From 100 Years Ago https://t.co/d3MVemUxCy
9452,1.2552263926372557e+18,@drjimmy12 @Uber Very. Very very high ground they’ve sought to occupy. Bloody bold
9457,1.2552263999018435e+18,@Uber_Anne I offer hugs
9485,1.255226643100156e+18,"News: @uber to layoff 5,400 according to @theinformation."
9500,1.2552267847585874e+18,@Uber_Support Please help us understand why is NYC Activists accounts being tracked ? Who is demanding to know their locations ? When a agency asks about a persons travels your answer is to cut that person off 🤷🏾‍♂️ do you guys work with the government?
9513,1.255226862999081e+18,"@TheEllenShow Ellen, can you help get the word out, please? 14 year old teen takes an Uber at 2am Sunday morning and Uber is not cooperating with the details of where this minor went. #nailiflores #missingteen #southsacramento #uber #pleaseshare https://t.co/c0YRnMpvUU"
9527,1.2552270106050314e+18,RT @UberFacts: Pastry Chef Turns Desserts Into Tiny Worlds That You Have to See to Believe https://t.co/lIwR9wp1GX
9533,1.255227048043393e+18,RT @LizStantonRM: @UberUK @Uber @CatrionaRowland Just have done 😁
9546,1.2552271960856125e+18,can somebody please fucking order me food from@uber eats someone my account doesn’t work and my address is too fucking weird no delivery drivers ever know where to go i’m literally crying someone order me mexican food to their house and then personally deliver it to me
9564,1.255227329447637e+18,"@SniersMoregut @Uber Will be interesting to see how it develops, going forward"
9565,1.2552273441403208e+18,"@Uber_Support Hey, its been two hours now, any other way to contact you guys?"
9568,1.2552273656067686e+18,"Uber chief tries to backpedal after calling Khashoggi murder ‘a mistake’ | #London #Malta #News #Minicab #Uber #AddisonLee #Taxi

https://t.co/hS0yEui29G | 24/7 TV | https://t.co/67bfUPpN1E"
9578,1.2552274657457848e+18,@Uber_Support Just DM you. Thanks.
9582,1.2552274891625308e+18,RT @MRFIVEINC: @Uber_Support Please help us understand why is NYC Activists accounts being tracked ? Who is demanding to know their locatio…
9591,1.2552276467635855e+18,"RT @drivermanYT: Uber drivers quitting because they have no choice
https://t.co/2u5fwkqeeP #uber #lockdown2020
@callmesokrates @paula_zamor…"
9630,1.25522813154961e+18,RT @UberFacts: A Thief at the Gym Gets Served a Piping Cold Plate of Revenge https://t.co/vx0QGDITKm
9631,1.2552281450258924e+18,@TashmiaI @zamarcashton @Uber @Yes4YouthZA @justinspratt I think and hope you (obviously) mean this one action by Uber is good? Suggesting that Uber exemplifies business for good is similar (in my mind) to suggesting that DJ Trump is a paragon of virtue consistently displaying exemplary critical thinking.
9697,1.2552288367882568e+18,"@buysidefolk @bgurley @GoldmanSachs Thought all the rideshares would play in the last mile delivery game along w/ @DoorDash, @Postmates, @grubhub &amp; @DeliverrInc. At some point, @Uber seemed to have every permutation of last-mile delivery but treated them like @Google treats their products."
9709,1.255228935304069e+18,@jdubz320 @TweetBradBarron @Moti_027 @UberFacts Uber facts need to clear this debate 😂
9725,1.2552290538140467e+18,Uber Discusses Plan to Lay Off About 20% of Employees : https://t.co/MLNLArKKbs #Uber Comments: https://t.co/oXz368pRvq
9735,1.2552292082231542e+18,"@Uber_Support i ordered ubereats and I had uber credits but it never applied onto my order, the full amount got charged to my card."
9747,1.255229343594406e+18,"@buysidefolk @bgurley @GoldmanSachs @DoorDash @Postmates @Grubhub @DeliverrInc @Uber @Google But like @buysidefolk mentioned, lack of density compared to China allows a VC-backed company to subsidize only for so long. @amazon seems to be running several stabs at the last-mile game, assume they'll open up the network to other retailers at some point."
9755,1.2552294394468434e+18,@Uber_Support I had 100 dollars worth of uber cash on my uber eats account and it only says I have 3 dollars now
9758,1.2552294937588285e+18,@SanFranAnt @lyft @Uber That’s really annoying.
9761,1.255229531071361e+18,RT @LaceeSylvester: A 14 year old girl was picked up by an @Uber driver around 2 am on Saturday. You guys are doing nothing to help her fam…
9764,1.2552295538842337e+18,The #HealthcareHeroes Project is encouraging anyone in the healthcare industry to share their #COVID19 story. Get more info here &gt;&gt; https://t.co/wv4OSGSmSB @weisshospital @Uber @BeckersHR #joyofmedicine
9767,1.255229591012225e+18,@Uber_Support @valentinavoight Smooth
9790,1.255229873251025e+18,"Well. I had to cancel #Uber ride just to take #doordash delivery. Why? Because doordash tells me the price, it was 12 bucks for 4.4 miles.Why not Uber? Because it doesn’t say how much and plus almost guaranteed no tip.  

Dear paxholes, do you understand why y’all aren’t picked?"
9831,1.2552302617526682e+18,"$UBER  8-K  Uber   (28 Apr, 4:17pm)

📰 Departure of Directors or Certain Officers; Election of Directors

https://t.co/Inm9db0mJd

#UBER #8K #News"
9844,1.2552303190930596e+18,"RT @fallingeroda: @Uber_Support i ordered ubereats and I had uber credits but it never applied onto my order, the full amount got charged t…"
9850,1.2552303544971756e+18,@UberEats @Uber_Support @Uber_CHI  —- Whether it be as a customer or driver. Rides or Eats.... it is IMPOSSIBLE to ever speak to a live human being once again... UBER has the worst support EVER
9881,1.2552306218839572e+18,"RT @Pollux2789: Well. I had to cancel #Uber ride just to take #doordash delivery. Why? Because doordash tells me the price, it was 12 bucks…"
9884,1.2552306357293998e+18,"RT @TashmiaI: The @Uber team define business for good, ordering thousands of masks made by township enterprise partners, putting incomes in…"
9886,1.2552306491050353e+18,Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! 😀  Download the App ► https://t.co/x2Sl4E0EGP
9899,1.2552308019790848e+18,"@Uber_Anne I've been playing a lot of minecraft during The Pause and it's really great. Protips:
- Don't jump straight into multiplayer. The solo experience is important too.
- As in art, remember that you can use references. Look up photos of cool architecture while you play, for instance."
9918,1.2552309679601746e+18,RT @LaceeSylvester: A 14 year old girl was picked up by an @Uber driver around 2 am on Saturday. You guys are doing nothing to help her fam…
9923,1.2552310324393288e+18,"@Uber_Australia This is how drivers/delivery boys are treated?
Delivery boy who visited the customer to drop the food and look at them how they are making fun of him(pulling his bag, bike).
Taking a video and posting it on social media(TikTok).

@Uber
@UberEats
@Uber_Support https://t.co/8Lai3Apj7N"
9924,1.255231043923325e+18,Why do #UBER background check the taxi drivers? What do they check? @CraigMurrayOrg https://t.co/sdngT4wBFG
9937,1.255231173845975e+18,"@Mason93996664 @Uber More ""Care in the community"" cases out and about....and driving PHVs 
😉"
9938,1.2552312007483433e+18,RT @AngieG_PR: @UberEats @Uber_Support @Uber_CHI  —- Whether it be as a customer or driver. Rides or Eats.... it is IMPOSSIBLE to ever spea…
9940,1.2552312197736407e+18,"This goes the same way with #Lyft and #Uber, expect it’s much worst! No prices shown and no miles shown, unless you have the best acceptance rating that most of us don’t care.  If Uber and lyft wannna get better, then just tell us miles and prices!"
9956,1.2552314560598303e+18,@AvaniAfterDark @ann_obyrne @Victoria_EVAUK @avanisoulqueen @scottsantens @johnmcdonnellMP @PhilipHammondUK @frankfieldteam @SkyNews @dwppressoffice @number10gov @Uber @_actionhunger @theresa_may @coop_food @UnpaidBritain @Independent @FrancesOGrady @BobBlackman @GMB_union @nigelmackay @networkrail @NetworkRailEUS @StMungos @streetkitchen @sajidjavid @jeremycorbyn @itvnews @MayorofLondon @SignatureLiving @jon_sparkes @crisis_uk @AndyBurnhamGM @Meg_HillierMP @JohnHealey_MP @MarvinJRees @chakrabortty @pussmilligan @TrussellTrust @NicolaSturgeon @Cllr_Matt_Kerr @GlasgowCC @GeorgeAylett @EdwardLeighMP @Ianblackford_MP @alexsobel @amcarmichaelMP THIS BROUGHT ME TO TEARS! So wrong! All this man was trying to do was earn a living &amp; look after his family. UK GOV @10DowningStreet &amp; @RishiSunak MUST TAKE ACTION NOW! Too many are suffering &amp; dying from #COVID19 I’m sure @UPHD_IWGB agree it’s #TimeForUBI https://t.co/fnbniyS5wl
9977,1.2552317052852634e+18,"Great read from @nicksrockwell, former CTO at @nytimes -- awesome to see @Uber alums @schildkrout and @andrewchen continuing to help build more great tech organizations https://t.co/eUPsaoHVkp"
9990,1.2552318748652872e+18,"RT @IamHussainSaad: @Uber_Australia This is how drivers/delivery boys are treated?
Delivery boy who visited the customer to drop the food a…"
10011,1.2552321601659208e+18,"RT @uberlyftdrivers: Pandemic Unemployment Assistance Program Updates [Tuesday April 28th]
#gig #rideshare #uber #lyft #drivers #selfEmploy…"
10023,1.255232309097304e+18,"RT @Pollux2789: Well. I had to cancel #Uber ride just to take #doordash delivery. Why? Because doordash tells me the price, it was 12 bucks…"
10045,1.2552326461599703e+18,@Uber_Anne Hey what do your ocs look like in the sonicverse?
10059,1.255232824703103e+18,"Aye hoe..
@Uber on the way hoe

- @MeekMill"
10063,1.2552328498898944e+18,@RidingWithReTeP @Uber_Support I’m not even getting that much sound
10064,1.2552328558122557e+18,"Doordash Get $15 off sign up with  link https://t.co/YktOw7eH8N

coupons discounts  @delivery promo code  @uber @Ubereats  @Restaurant @Ubereats @GrubHub  Postmates https://t.co/9tztxJDjDT"
10065,1.2552328609083924e+18,RT @AnnaPeppermint: Try sharing with a tag of Uber #findNai_li #uber she is missing! Please help by retweeting. She has been missing for se…
10076,1.2552330220409774e+18,@GwenRobby @Uber_Support Same
10118,1.255233674146128e+18,RT @UberSlutMother: My #pornstar idol @DeeWilliamsXXX with an amazing #Uber driver #Hotwife fantasy video... @MWRigger you should create a…
10119,1.2552336875511276e+18,While enjoying #OurGirl might as well enjoy good use code eats-cepr8j for £15 off #Uber https://t.co/sX9qOq9ins
10122,1.2552337340576276e+18,@akram_pardhan @ShieldVoC @Uber_India @Uber_Support @UberSoc OMG i see what is going down here. Im interested to watch what comes next and just who responds
10148,1.255234163650769e+18,@Uber_Support No reply to the DM yet.  How long does it take to get a response?
10169,1.2552344695791616e+18,"Hey @Uber_Support , one of your drivers in bragging on a different platform about frequently unsealing, eating out of customers bags, and then resealing them before delivery. How do I go about reporting him?"
10174,1.2552345214333256e+18,"RT @DamnsonPoe: Hey @Uber_Support , one of your drivers in bragging on a different platform about frequently unsealing, eating out of custo…"
10206,1.2552349389972685e+18,@Uber_Anne Tell her to drink tap water
10240,1.2552352751790735e+18,The driver-less @Uber car will pick you up curbside and lock you in for a quick detour (as consumers must go through the drive-thru Q-tip to the brain) test before you are allowed into the @walmart At the checkout your face and body temperature will be shared with #DHS
10254,1.2552354368904602e+18,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! 😀  Download the App ► https://t.co/x2Sl…
10264,1.2552355764391567e+18,RT @phuckfaaame: Me and this uber driver pulled over #sneekpeek #onlyfans #ubereverywhere https://t.co/uTUgYpDTNv
10271,1.2552356936029102e+18,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! 😀  Download the App ► https://t.co/x2Sl…
10280,1.2552358102465044e+18,@Dragula2kilo @UberEats I promise you @SkipTheDishes is so much better. I can’t tell you how many orders have been fucked up and Uber eats just says “oh well” and takes my money. Fuck that
10308,1.2552360897590477e+18,Eventually we need an #uber https://t.co/26OdN42SH4
10319,1.255236197393326e+18,"RT @AtlantaB8Team: #UberChronicles 🔥 Took an uber to the park, driver kept giving me the eye so I started stroking 🤷🏽‍♂️. He asked me what…"
10346,1.2552365620460626e+18,.@Uber Connect Launched For Consumer-to-Consumer Package Shipments #IoT @chuckmartin https://t.co/v811Ls4g30
10378,1.2552368470784328e+18,RT @RHG14: Dear @Uber_Support the reason you can’t take a payment from the account on my card is because I closed it.  Please stop emailing…
10403,1.255237033796219e+18,The @Uber stay at home advert is amazing.
10407,1.2552370870807142e+18,"@yunise_murray Somebody better call me @uber_kenya
Take me straight to rehab.....
A girl @yunise_murray got me addicted
And I don't wanna fix it...."
10408,1.2552371128755814e+18,"RT @porn: #UBER driver caught watching #porn while driving! https://t.co/5CAlxqFR9i

#DangerousPorn
#DontWankAndDrive https://t.co/DTpjK94a…"
10414,1.2552372077046456e+18,"#BeatTheChasers really impressed by the slogan ""thank you for not riding with Uber"" 😀 #Uber @UberUKsupport"
10415,1.2552372136647475e+18,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! 😀  Download the App ► https://t.co/x2Sl…
10416,1.2552372156696658e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
