,id,text
9900,1.2541534305637253e+18,@UberEats y'all really can't say you wanna encourage restaurants and you're charging such crazy service and deliver… https://t.co/IKipjtPH3a
16710,1.254155209590354e+18,@principitobipo @marilulemusc @martinezmau @RappiMexico @Uber_MEX Ignorancia de los operadores... negligencia de los empleadores
17501,1.2543870053305344e+18,"When @UberEats lists everything as #unavailable in #Toronto. Sure it’s an inconvenience to me, but I can’t imagine… https://t.co/b6UYU5k3Iv"
23350,1.2544732008194826e+18,@jayk1004 @UberEats @Uber No not in the US :( ❤
12842,1.2544785274679378e+18,@ansmith130 @UberFacts .....🤦🏼‍♀️
16638,1.2544795246175764e+18,@UberEats I am delayed getting our order because you decided to combine with someone else AND NOW you’re taking the… https://t.co/5PJNZAc105
23473,1.2544814146634097e+18,@jfleezysouth @UberFacts facts‼️
19604,1.2544885838529536e+18,@UberFacts This is UberBullShit. You are ruining people’s lives! https://t.co/yffqP8F2r2
19842,1.2544886459245404e+18,@UberFacts Fake Chews!
10432,1.254503411384488e+18,"#Yelp + #GoogleMaps  &gt;&gt;  #UberEats + #Quarantine 💁🏽‍♂️

Missing #BrunchSundays, exploring new places - cafeopla and… https://t.co/OseC0JMCrk"
20108,1.254510602405458e+18,"Order #Amsoil: 

https://t.co/yfhnG5YJOL 

#Diesel #WorkTruck #UberDriver #LyftDriver #RideshareDriver
#Cars… https://t.co/bqCibh4rmk"
20513,1.2545107072337428e+18,@UberFacts @Dakeup told you!!
25055,1.2545119735861862e+18,@ReturnsGrinch @ChrisCardeezy To make it worse they charged me twice lol @UberEats https://t.co/t2osO6xrNO
3621,1.2546860487281705e+18,#Uber/#Lyft drivers are de facto quasi-ambulances in this time of crisis. How many are taking precautions and are t… https://t.co/oE4THIIfFg
6044,1.254688839098159e+18,@UberFacts I was not emotionally prepared for this tweet.
12161,1.254695984074031e+18,@UberFacts Where the fuck is she
15186,1.254699878342701e+18,@Uber help
6008,1.2547449777304986e+18,@Uber_Support I dm you my email. Thank you
13729,1.254749624788607e+18,"@Ubercapper @WilliamGotimer @StartingGateMkt Or, maybe a spurious opinion from the German Dr?"
16677,1.2547512726008422e+18,@Kevinsicc @UberEats b/a the purp 😈 https://t.co/2dxzlcNoxI
18693,1.2547523830847037e+18,"@UberEats
@Uber
@cnni

@cnn
@coolderb

@HarmoniousLivn
Uber/Lyft are like gig viruses

https://t.co/D8eJAUQHHs"
24349,1.2547553829516616e+18,@UberEats @Postmates I think one of your delivery drivers dropped someone’s food off at my apartment in front of my… https://t.co/XuVy9VPPVp
1357,1.2547588208422175e+18,Now that they've implemented contactless delivery I suggest we change the name of @UberEats to #UberYeets
2852,1.2547595380178657e+18,@Uber  @Uber_Support  your driver didn’t even hit the brakes before plowing into the tree. My brother broke his leg… https://t.co/xbGPvUWSbo
6061,1.2547610460882207e+18,@UberEats I ordered at 6:53 lmfao. My breakfast tacos won’t get here until 8:30 what the hell. The love is literall… https://t.co/VmMO3gjX95
10040,1.2547628473824502e+18,@AmericanExpress @AskAmex @Uber so since I can’t get @UberEats here and the governor told us to stay home I guess m… https://t.co/A3LLzXaukv
14867,1.2547649044076012e+18,@UberFacts Plant your flag
15272,1.254765082833281e+18,@UberFacts See we’re not so different after all. https://t.co/xTQen5pu1b
16694,1.2547656827277558e+18,Fuck u Uber eats I called Cracker Barrel they said all this added up to $18.50 on they end my @UberEats I’m on y’al… https://t.co/FTH7k6U9DU
16747,1.2547657038712996e+18,That one time I ordered #UberEats and answered the door butt ass naked with my dick out 🤪 He grabbed my dick &amp; befo… https://t.co/YCkk5CwZkg
23841,1.2547797350594888e+18,@UberFacts 😬😬
28182,1.2547814638215782e+18,"@UberEats y’all want us to support restaurants and give tips YET you charging $5+ for delivery, $3+ for taxes and $… https://t.co/wiVOraMFC6"
2454,1.2547831485644431e+18,On thr way home from treatment I was picked up by this @Uber driver who was like you gruff and caring Chicago grand… https://t.co/XphyUkTBle
2866,1.254783308874969e+18,"@UberFacts I guess procreation is more important than life itself,strange"
8332,1.254785319301296e+18,@The_31 @UberFacts Yes I may be broke but I will have hair haha
9184,1.2547856466373755e+18,Can someone build an #API that integrates @MyFitnessPal’s #calorie estimater into @DoorDash’s / @UberEats’s #menus? #GameChanger 🥙🥯
11917,1.2547866640329236e+18,@FREAKY_TYy @viewsfromtrish @Uber UBER ain’t trying to hear this.
11942,1.2547866687683256e+18,@UberFacts I knew that.
12312,1.2547867917326991e+18,"@UberFacts This reminds me of the Love, Death and Robots short called Three Robots 😺"
22643,1.2547904326444278e+18,@UberEats hi i’m having a problem with my account .. you’re sending two orders when i only need one please help
23604,1.2547907686754918e+18,@Uber_Support hi i’m having a problem with my uber eats account and cont contact support
15360,1.2547973681610056e+18,"@UberEats Your * is badly placed because you are doing a double disclaimer not a single disclaimer. 

Haven't bothe… https://t.co/OLaZ4o21wj"
18007,1.254798138679976e+18,@MikeTay11662691 @UberFacts https://t.co/sDmhAl0qBi
27045,1.2548008211513057e+18,"I thought is was just me.  

@UberEats service fees will have you cancel your whole order."
29885,1.254801661727572e+18,With a 4.78 driver rating #Uber  should take this #Uberdriver off-line!
15121,1.2548060963104645e+18,"@Bobcat_fan10 @VanessaJ10 @UberFacts ""It's not you, it's me."""
1187,1.2548106654302003e+18,@UberFacts Definitely don't have that problem
1645,1.2548108010025165e+18,@jchatterleyCNN @Uber @andrewgordonmac So many of your drivers like myself have been out of work. Shuffling us off… https://t.co/6Gpm39YnLG
7354,1.2548124295125934e+18,Será un convenio que tengan con @Uber o Didi? Para que les dejen el domingo a ellos
8265,1.2548126837754798e+18,@Uber_Support i need yall to hit me asap just had the worst experience with yall
12334,1.2548138286861926e+18,"@Ubercapper @docfonda Publix supermarket workers here in South Florida have pretty high infection rates. Anecdotal, but for what it’s worth."
17500,1.254815304770863e+18,@Uber_Support Just contacted you via DM
17566,1.2548153234521457e+18,@Uber_Support @jchatterleyCNN @andrewgordonmac When I called @Uber_Support on March 14 your company said and I quot… https://t.co/HOE7nfee7U
20774,1.2548162350589542e+18,@Uber_Support @jchatterleyCNN @andrewgordonmac @KTLA Your company also made a statement to @CBSNews saying we drive… https://t.co/mvROB4G1e2
27147,1.2548179733924413e+18,@Uber_Support @jchatterleyCNN @andrewgordonmac @KTLA @CBSNews Three years of working for your company. Thousands of… https://t.co/L3ktBkAwkU
29542,1.2548186119334584e+18,@UberFacts Yeppers
9704,1.2548215122315428e+18,"@UberFacts Bitch, this is true as fk. I fell in love and now it's 2020. https://t.co/4Pg2gOtxrn"
14880,1.2548245178991862e+18,@Mountain_Tigers @uberanton1 @TaylorTwoTails @irnlieberman @lisakwildman @cdtyrpak @adamkelsey @BernieSanders @NYSBOE They haven’t.
16525,1.2548249673440297e+18,#balisrestaurant tu mejor opción para comer POLLO GUISADO MORO Y CREMA D LANGOSTA 978-725-0101 #ubereats #grubhub… https://t.co/TroL3DdZN6
20570,1.2548261227866972e+18,Love that @UberEats messed up a $30+ order to the point where I couldn’t possibly eat it and then only offered me a… https://t.co/gLkMKLa5LC
26011,1.2548276540389745e+18,@uberanton1 @Mountain_Tigers @TaylorTwoTails @irnlieberman @lisakwildman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/HPzTa7xvT9
29239,1.254828575435264e+18,@uberanton1 @Mountain_Tigers @TaylorTwoTails @irnlieberman @lisakwildman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/iy2oHDWqjC
2516,1.2548294815393833e+18,@GuitarDemon18 @GunnerMasters @UberFacts @Cam42Worm 😅
4821,1.254830100484223e+18,@lisakwildman @uberanton1 @Mountain_Tigers @TaylorTwoTails @irnlieberman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/8j7VI6b4o3
5179,1.2548302009839247e+18,@uberanton1 @Mountain_Tigers @TaylorTwoTails @irnlieberman @lisakwildman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/obOpL2ToWf
11361,1.2548319037665034e+18,@uberanton1 @Mountain_Tigers @TaylorTwoTails @irnlieberman @lisakwildman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/YZ6biboIFD
12483,1.254832209090863e+18,@uberanton1 @Mountain_Tigers @TaylorTwoTails @irnlieberman @lisakwildman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/Ug0lXQAPdS
14412,1.2548327486839112e+18,@uberanton1 @Mountain_Tigers @TaylorTwoTails @irnlieberman @lisakwildman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/vokmmMMPsU
16533,1.2548333368553226e+18,@uberanton1 @Mountain_Tigers @TaylorTwoTails @irnlieberman @lisakwildman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/ZDFN1OgwUc
2934,1.2548378637845135e+18,@ScootADoot @DoorDash @DoorDash_Help @gopuff @UberEats @Postmates https://t.co/MCG15yfvxH
6595,1.2548388536192123e+18,@Mountain_Tigers @uberanton1 @TaylorTwoTails @irnlieberman @lisakwildman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/8SRGyUxvGg
7382,1.254839063024005e+18,@uberanton1 @lisakwildman @Mountain_Tigers @TaylorTwoTails @irnlieberman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/wFdkwCQHJa
9637,1.2548396547943014e+18,"@Ubercapper I just bought one too after growing up with one in Australia, don’t know how I did without one, cheers to long blacks."
13227,1.2548406120645796e+18,......@ubereats what’s the move
27153,1.254844360929108e+18,@MarthasTableorg @UberEats Yeah good luck with that bullshit ass company they don’t train any of their drivers thei… https://t.co/5SGzym7YIQ
27172,1.2548443662390682e+18,@uberanton1 @lisakwildman @Mountain_Tigers @TaylorTwoTails @irnlieberman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/aD6wtQIGUp
27470,1.254844455326081e+18,@MarthasTableorg @UberEats Uber eats sucks
27753,1.2548445380209828e+18,@UberEats Bullshit ass company doesn’t train any of their drivers
28182,1.254844660444328e+18,@MarthasTableorg @UberEats Bullshit ass company doesn’t train any of their drivers I don’t expect any of your deliv… https://t.co/fvOgWUDdLo
28465,1.2548447378502083e+18,@NJSenatePres @UberEats Uber eats sucks.
29016,1.2548448840930058e+18,@uberanton1 @lisakwildman @Mountain_Tigers @TaylorTwoTails @irnlieberman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/mynWy1GRUM
29416,1.25484499254519e+18,@UberEats @chargrillcharli @rossopomodoroau Uber eats sucks delivery driver lost the food. Place orders at closed r… https://t.co/TZTJOXxfg4
29722,1.2548450733106176e+18,@UberEats Uber eats is the worst company to work for
55,1.2548451659628175e+18,@UberEats @taquizatacos @ColoniaVerde @yasotangbao Uber eats doesn’t train their employees they’re going to have covid covered deliveries
384,1.2548452562494054e+18,@uberanton1 @lisakwildman @Mountain_Tigers @TaylorTwoTails @irnlieberman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/nkL2GJhUCI
1569,1.254845570125951e+18,@uberanton1 @lisakwildman @Mountain_Tigers @TaylorTwoTails @irnlieberman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/0S4ew3ANeO
11275,1.2548481947787837e+18,@uberanton1 @lisakwildman @Mountain_Tigers @TaylorTwoTails @irnlieberman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/fwcQS6deQL
13134,1.2548486667345224e+18,@uberanton1 @lisakwildman @Mountain_Tigers @TaylorTwoTails @irnlieberman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/0YXCQ6Sev2
17758,1.2548499488409805e+18,@uberanton1 My god you are dumb. Good bye.
23596,1.254851563513733e+18,@UberFacts Probably because it’s exhausting to be educated 😂
23948,1.2548516578519982e+18,"great service. thanks, y’all. @UberEats"
24837,1.254851904636457e+18,RT @Uber_MEX @Uber este conductor de #Uber abusando de la edad de mi mamá le cobro un extra del viaje cuando el cob… https://t.co/DSbmS5ryKf
27541,1.254852675625259e+18,@UberFacts Well shit ...
4016,1.254854493826683e+18,@nitner @DoorDash @DoorDash_Help @gopuff @UberEats @Postmates There’s this salad they make...I don’t have ANY of the ingredients.
20646,1.254859075017257e+18,"Shouts to @uberkunst and thesnoeman doing their thing. Keep an eye out, everyone. Our garage door WILL be open this… https://t.co/vNnMo9YTrb"
6162,1.2548632794588897e+18,@Kevinsicc @UberEats for u 10 a g 😌
10494,1.2548644685860618e+18,@UberFacts https://t.co/ubqzW5v3ow
17721,1.2548665130577674e+18,i’ve been a full-time diamond pro driver for @Uber for 3+ years &amp; also a #FirstResponder. i was exposed to #COVID19… https://t.co/i8R8eugZ3p
2682,1.2548793272898478e+18,"I'm hungry af i miss #ihop 
#ubereats @ Manhattan, New York https://t.co/elhm6vJPI0"
5356,1.2548800377293742e+18,"Ordered from a restaurant with @UberEats at 3:50, it is now 5:07 with the delivery guy carrying my order throughout… https://t.co/FXYfAcvAJX"
11978,1.2548822479976407e+18,@_DopeDon @UberFacts https://t.co/8dACSQyHCL
23173,1.254885275790119e+18,Loved seeing big shots like @richardpbacon @UberNick_ and the Legendary @franklez @k_wolfkill and @Unyshek! https://t.co/5YZcnbYrkr
26631,1.254886213414269e+18,@UberFacts Yeah OK
7327,1.2548891606635438e+18,@weed_fumes @UberFacts That's crazy
13744,1.2548909430790185e+18,@DaveMugford @UberFacts That’s why I use Bronta instead.
15280,1.2548913739053793e+18,Out of 27 #Uber / #Lyft vehicles at #KSEA only two had a plastic partition between the driver and passengers (my ca… https://t.co/ZiQCv1455F
29995,1.2548964517480735e+18,@UberEats why are some restaurants still charging bag fees???
7071,1.254898350811312e+18,"@uberchuckie @wvanbergen Ideally it should require no intervention from you (hot-swappable)

I am interested in this setup"
20010,1.2549017043210486e+18,"@wvanbergen @uberchuckie Smart.

So two WAN ports, it auto balances and nothing else to do?"
21767,1.2549021780759675e+18,@UberFacts HOLY HELL CANT EVEN GET MY MAN TO TAKE OUT THE TRASH GOTTA FIND ME AN OCTOPUS
1871,1.2549048513325752e+18,People in America. Never take a @Uber @Uber_Support they drivers steal and the don’t return items that’s been left… https://t.co/3asurRcBLo
9585,1.2549069269719695e+18,"Beware @UberEats! I placed an order for pizza, app said delayed by restaurant, I tried to reach support but no pick… https://t.co/TQ2c4A2qyI"
9855,1.2549069995835965e+18,@lisakwildman @Mountain_Tigers @uberanton1 @TaylorTwoTails @irnlieberman @cdtyrpak @adamkelsey @BernieSanders… https://t.co/bCDffv90DF
10150,1.2549070743807918e+18,Fuck that @Uber shit.. never using Uber
10729,1.254907226189443e+18,I will not be using @UberEats again and will contact my bank to dispute the charge. Unacceptable to send order to r… https://t.co/5GxdRfsWFf
11825,1.2549075148120637e+18,"WE ARE OPEN! 
All Your Favorite Dishes &amp; Drinks!
#MONDAYS TIL 1AM!
.
✅FIND US ON #UBEREATS #GRUBHUB &amp; #SEAMLESS OR… https://t.co/gvKQBkt40s"
16613,1.2549087891338854e+18,"@Uber_Support Your support email bounced back as not monitored, and your phone number referred to your support emai… https://t.co/sqYYpBKthw"
21414,1.2549100785762017e+18,"Cooking Is For Dummies
@UberEats #QuarantineABook https://t.co/5q3XaK4aMQ"
29742,1.2549123029287977e+18,@Uber_Support Thx. Just did.
3250,1.254913269032239e+18,Hey @GovRonDeSantis What’s your problem with #Uber and #Lyft drivers. They work hard and contribute to the economy.… https://t.co/9iTXJH05Uq
4613,1.2549136497029284e+18,"@Uber y DiDi sin restricciones. 

Noé Chavez, director del Instituto de Movilidad y Accesibilidad en el estado, inf… https://t.co/SiPgueiwjE"
7896,1.2549145394701722e+18,@UberFacts It takes 14 people to bury a body?!
14372,1.2550743665781965e+18,@UberFacts Y’all need to go back to algebra 1
15111,1.2550752791287235e+18,@UberFacts *78.28
21143,1.2551435234158141e+18,"@UberEats is at it again! Not only did they cancel my order last week, they charge me and when I raised the issue,… https://t.co/w5cdslbKw0"
23818,1.2551444116183572e+18,@sirdugo @ColonyArt2018 @darrenrovell @UberEats I wanna deliver some duck
24913,1.2551447666242847e+18,Are the stinky cars/drivers the only fucking vehicles yah have left @Uber
4601,1.2551478791082476e+18,@UberFacts @lateshowbob
18842,1.2552216722837135e+18,@Uber @UberEats @Uber_Support Highly disappointed... yesterday my ubereats order not only had an item stolen by ur… https://t.co/J5pOigGNyD
27403,1.2552274657457848e+18,@Uber_Support Just DM you. Thanks.
8948,1.255230650854097e+18,"Well, that's the first and last time I'll use @UberEats . Never got my food, still charged for it."
16341,1.2552326663891517e+18,I just ordered Nuggets from @McDonalds x @UberEats for the first time since the Lockdown and I swear to God if they… https://t.co/u7GQYyKq0o
22614,1.2552343540051272e+18,"WE ARE OPEN! 
All Your Favorite Dishes &amp; Drinks!
#TUESDAYS 2PM-1AM!
.
✅FIND US ON #UBEREATS &amp; #GRUBHUB OR CALL TO O… https://t.co/xi80viRGWo"
22723,1.2552343909359657e+18,"WE ARE OPEN! 
All Your Favorite Dishes &amp; Drinks!
#TUESDAYS 2PM-1AM!
.
✅FIND US ON #UBEREATS &amp; #GRUBHUB OR CALL TO O… https://t.co/vVDeQuLwct"
3108,1.2552372362259784e+18,"Dang one min you’re charging $8-$15 delivery fees, the next you’re emailing me tryna get business. Life comes at you fast huh @UberEats"
10878,1.2552393647177482e+18,How many candies are in here? The closest guess wins this jar of skittles plus an @ubereats gift card! All guesses… https://t.co/7Rr6etPUNW
8129,1.2552467398561137e+18,@Uber_Support Thank you. Fortunately it straightened out on its own
12281,1.2552578409541018e+18,@UberEats second time our order was messed up. This time... Buzzed the driver in through the gate and never receive… https://t.co/j04NAQcW8H
12762,1.25525797459721e+18,"@UberPT Wait, what!?

We had a patient have a BM (diarrhea) with certain whole pieces of food still visible in it.… https://t.co/P6lFmAxcFk"
16381,1.25525893926613e+18,"@aaronleeharris2 @UberEats @tacobell Facts 🤣🥰👇🏿
https://t.co/2MU1DyJMS1"
16396,1.2552589410864579e+18,@UberNick_ https://t.co/yA15CNbHwP
19231,1.2552596926931436e+18,It’s Taco Tuesday !!! #tacopina #montclair #ubereats #tacotuesday🌮 #chefmichael #pricessandpop #rosiethecat… https://t.co/60ZfI05Fnm
22755,1.2552606117028536e+18,@BlacknessPorter @UberEats He gotta be high
548,1.2552626254301512e+18,@Uber_Support at uber support Bullshit....You guys are blocking this people from tips. It tells me Rate and Tip ..y… https://t.co/cvQUf2DfgO
1601,1.255262909443248e+18,@Uber_Support Bullshit....You guys are blocking this people from tips. It tells me Rate and Tip ..you get Rate but… https://t.co/kybylC6ect
6810,1.2552643121904353e+18,@UberKryptonian Well said.
9241,1.255264989360898e+18,@UberEats PLEASE HELP ME. I have an order that I cannot cancel AND the Starbucks that your app let take my order is… https://t.co/W5yIbNuByt
16779,1.2552670778642637e+18,szechuan fried rice has 🦐🐖🐓 kinda like a chinese surf and turf meal order 📞4809667660 delivery @postmates @ubereats… https://t.co/g5w5hsaWUv
20769,1.2552681626160333e+18,@UberPT Woof. I'm sorry 😞
22825,1.2552687407296553e+18,@UberPT You are braver than I. I think I would have instantly puked if it were .e. I hate bodily fluids...but gotta do what we gotta do!
2847,1.2552714148794e+18,@UberPT Glad they were able to get to you quickly and do what they do best! Is everyone ok
12376,1.2552740102811607e+18,@BlacknessPorter @UberEats Very true. Possibly just dumb
14608,1.2552745945561416e+18,@UberEats waited 1 hour for a delivery that never came. Then your driver said they tried calling but we waited outs… https://t.co/lbJUVCubqZ
17670,1.2552754027020042e+18,fuck @UberEats https://t.co/rlRZ1LZFS7
387,1.2552788335462687e+18,"Trying this ""leave your order at the door"" with @UberEats // please do not let them deliver this meal like newspaper https://t.co/Qvmjzho4Ch"
1229,1.2552790507062927e+18,@AlpineAthlete @UberPT 🤣 this all makes me miss OP that much more
